plot,mothID,mothID_format,count,total_basal_all,planttype,num_hostplants,category
8,"Spilosoma virginica (Fabricius, 1798",Spilosoma virginica,1,0.84038776,wood,18,generalist
8,Tetanolita floridana,Tetanolita floridana,1,4.163228292,wood,2,generalist
8,"Tetanolita floridana Smith, 1895",Tetanolita floridana,1,4.163228292,wood,2,generalist
8,"Xestia dolosa Franclemont, 1980",Xestia dolosa,1,0.211804002,wood,8,generalist
8,Zanclognatha jacchusalis,Zanclognatha jacchusalis,1,4.708846285,wood,5,generalist
8,"Zanclognatha jacchusalis (Walker, 1859)",Zanclognatha jacchusalis,1,4.708846285,wood,5,generalist
8,"Abagrotis anchocelioides (Guenée, 1852)",Abagrotis anchocelioides,1,0,wood,2,generalist
8,"Melanolophia canadaria (Guenée, [1858])",Melanolophia canadaria,1,5.371404422,wood,26,generalist
8,"Spodoptera ornithogalli (Guenée, 1852)",Spodoptera ornithogalli,1,0.119365969,wood,5,generalist
8,"Palthis angulalis (Hübner, 1796)",Palthis angulalis,2,0.675252002,wood,18,generalist
8,"Palthis asopialis (Guenée, 1854)",Palthis asopialis,3,4.163228292,wood,1,specialist
8,"Eugonobapta nivosaria (Guenée, [1858])",Eugonobapta nivosaria,2,0.119365969,wood,2,generalist
8,"Athetis tarda (Guenée, 1852)",Athetis tarda,1,4.163228292,wood,2,generalist
8,"Desmia funeralis (Hübner, 1796)",Desmia funeralis,1,0,wood,2,generalist
8,"Athetis tarda (Guenée, 1852)",Athetis tarda,2,4.163228292,wood,2,generalist
9,"Anania tertialis (Guenée, 1854)",Anania tertialis,1,0.36169172,wood,5,generalist
9,"Melanolophia canadaria (Guenée, [1858]) ",Melanolophia canadaria,1,2.853911964,wood,26,generalist
9,"Iridopsis larvaria (Guenée, [1858])",Iridopsis larvaria,1,0.663135713,wood,12,generalist
9,"Nematocampa resistaria (Herrich-Schäffer, [1856])",Nematocampa resistaria,1,2.654686311,wood,21,generalist
9,"Macaria pustularia (Guenée, [1858])",Macaria pustularia,1,2.289529127,wood,4,generalist
9,"Nemoria bistriaria Hübner, 1818 ",Nemoria bistriaria,1,2.033559717,wood,5,generalist
9,"Pseudeustrotia carneola (Guenée, 1852)",Pseudeustrotia carneola,1,1.990485288,wood,1,specialist
9,"Idia aemula Hübner, 1814",Idia aemula,1,2.033559717,wood,4,generalist
9,"Zanclognatha cruralis (Guenée, 1854)",Zanclognatha cruralis,4,1.99608137,wood,5,generalist
9,"Athetis tarda (Guenée, 1852)",Athetis tarda,2,1.990485288,wood,2,generalist
9,"Lomographa vestaliata (Guenée, [1858])",Lomographa vestaliata,3,2.668227288,wood,10,generalist
9,"Pseudeustrotia carneola (Guenée, 1852) ",Pseudeustrotia carneola,1,1.990485288,wood,1,specialist
9,"Pseudeustrotia carneola (Guenée, 1852).",Pseudeustrotia carneola,2,1.990485288,wood,1,specialist
9,"Acleris nivisellana (Walsingham, 1879)",Acleris nivisellana,1,0.045474583,wood,4,generalist
9,"Hyperstrotia nana (Hübner, 1818)",Hyperstrotia nana,1,2.349250617,wood,4,generalist
9,"Hyperstrotia nana (Hübner, 1818)",Hyperstrotia nana,2,2.349250617,wood,4,generalist
9,"Campaea perlata (Guenée, [1858])",Campaea perlata,2,2.652286157,wood,13,generalist
9,Acleris schalleriana,Acleris schalleriana,1,0.003362783,wood,3,generalist
9,"Lithacodes fasciola (Herrich-Schäffer, 1854)",Lithacodes fasciola,1,2.863166035,wood,15,generalist
9,"Acleris schalleriana (Linnaeus, 1761)",Acleris schalleriana,2,0.003362783,wood,3,generalist
9,"Agrotis ipsilon (Hufnagel, 1766)",Agrotis ipsilon,2,0.043074429,wood,4,generalist
9,"Antaeotricha schlaegeri (Zeller, 1854)",Antaeotricha schlaegeri,3,1.990485288,wood,2,generalist
9,"Antispila nysaefoliella Clemens, 1860",Antispila nysaefoliella,300,0.19466921,wood,1,specialist
9,"Aristotelia roseosuffusella (Clemens, 1860)",Aristotelia roseosuffusella,1,0,wood,1,specialist
9,Automeris io,Automeris io,1,4.739984116,wood,34,generalist
9,"Bactra furfurana (Haworth, 1811)",Bactra furfurana,2,0,wood,1,specialist
9,Blastobasis glandulella,Blastobasis glandulella,3,2.348814225,wood,3,generalist
9,Cabera erythemaria,Cabera erythemaria,1,0,wood,3,generalist
9,Caloptilia blandella,Caloptilia blandella,1,0,wood,1,specialist
9,Catastega aceriella,Catastega aceriella,1,2.254450934,wood,4,generalist
9,Catocala ultronia,Catocala ultronia,1,2.035959871,wood,7,generalist
9,"Chionodes fuscomaculella (Chambers, 1872)",Chionodes fuscomaculella,2,2.354410307,wood,3,generalist
9,"Chionodes obscurusella (Chambers, 1872)",Chionodes obscurusella,1,0.25596941,wood,1,specialist
9,"Chionodes pereyra Clarke, 1947",Chionodes pereyra,2,1.990485288,wood,1,specialist
9,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,2,2.033880593,wood,4,generalist
9,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,8,2.033880593,wood,4,generalist
9,"Choristoneura parallela (Robinson, 1869)",Choristoneura parallela,1,0.263529255,wood,9,generalist
9,Chytolita morbidalis,Chytolita morbidalis,4,1.990485288,wood,3,generalist
9,"Clemensia albata Packard, 1864",Clemensia albata,1,0,wood,2,generalist
9,"Coleophora laticornella Clemens, 186",Coleophora laticornella,1,0.401403366,wood,3,generalist
9,"Datana angusii Grote & Robinson, 1866",Datana angusii,1,2.354410307,wood,8,generalist
9,"Datana integerrima Grote & Robinson, 1866 ",Datana integerrima,1,2.358055461,wood,11,generalist
9,Datana ministra,Datana ministra,2,2.67488868,wood,23,generalist
9,"Elophila obliteralis (Walker, 1859)",Elophila obliteralis,2,0,wood,1,specialist
9,"Epicallima argenticinctella (Clemens, 1860) ",Epicallima argenticinctella,1,2.349250617,wood,4,generalist
9,Epimecis hortaria,Epimecis hortaria,2,2.09415399,wood,5,generalist
9,"Epimecis hortaria (Fabricius, 1794)",Epimecis hortaria,1,4.443404607,wood,9,generalist
9,"Epimecis hortaria (Fabricius, 1794)",Epimecis hortaria,2,2.09415399,wood,9,generalist
9,"Eupithecia miserulata Grote, 1863 ",Eupithecia miserulata,1,2.294573302,wood,22,generalist
9,Euplexia benesimilis,Euplexia benesimilis,1,0.003362783,wood,6,generalist
9,"Eutrapela clemataria (Smith, 1797)",Eutrapela clemataria,1,2.654532291,wood,24,generalist
9,"Eutrapela clemataria (Smith, 1797) ",Eutrapela clemataria,1,2.654532291,wood,24,generalist
9,"Eutrapela clemataria (Smith, 1797) ",Eutrapela clemataria,3,2.654532291,wood,24,generalist
9,Glena cribrataria,Glena cribrataria,1,2.289529127,wood,8,generalist
9,"Halysidota tessellaris (Smith, 1797) ",Halysidota tessellaris,5,4.733130198,wood,29,generalist
9,Herpetogramma pertextalis,Herpetogramma pertextalis,1,0.256405802,wood,6,generalist
9,"Heterocampa guttivitta (Walker, 1855)",Heterocampa guttivitta,2,2.868928972,wood,27,generalist
9,Heterocampa obliqua,Heterocampa obliqua,1,1.990485288,wood,1,specialist
9,Heterocampa umbrata,Heterocampa umbrata,1,0.270575697,wood,5,generalist
9,Heterocampa umbrata,Heterocampa umbrata,2,1.990485288,wood,5,generalist
9,Hypagyrtis unipunctata,Hypagyrtis unipunctata,1,2.660603269,wood,23,generalist
9,"Hypagyrtis unipunctata (Haworth, 1809)",Hypagyrtis unipunctata,1,2.660603269,wood,23,generalist
9,"Hypagyrtis unipunctata (Haworth, 1809)",Hypagyrtis unipunctata,2,2.660603269,wood,23,generalist
9,"Hypagyrtis unipunctata (Haworth, 1809)",Hypagyrtis unipunctata,10,2.660603269,wood,23,generalist
9,Hypena baltimoralis,Hypena baltimoralis,1,2.604783635,wood,3,generalist
9,"Hypena scabra (Fabricius, 1798)",Hypena scabra,1,0.311134457,wood,10,generalist
9,Lacinipolia renigera,Lacinipolia renigera,1,0,wood,4,generalist
9,"Lacinipolia renigera (Stephens, 1829)",Lacinipolia renigera,1,0,wood,4,generalist
9,"Lacinipolia renigera (Stephens, 1829) ",Lacinipolia renigera,2,0,wood,4,generalist
9,"Laetilia coccidivora (Comstock, 1879)",Laetilia coccidivora,1,2.246454698,wood,4,generalist
9,Lambdina pellucidaria,Lambdina pellucidaria,4,2.604783635,wood,4,generalist
9,Lochmaeus manteo,Lochmaeus manteo,2,2.357246853,wood,12,generalist
9,Macaria aemulataria,Macaria aemulataria,3,0.299043839,wood,5,generalist
9,"Malacosoma americana (Fabricius, 1793)",Malacosoma americana,2,2.869878766,wood,24,generalist
9,Melanolophia canadaria,Melanolophia canadaria,2,2.853911964,wood,26,generalist
9,"Metarranthis indeclinata (Walker, 1861)",Metarranthis indeclinata,1,0.043074429,wood,1,specialist
9,Mythimna unipuncta,Mythimna unipuncta,1,0,wood,2,generalist
9,"Mythimna unipuncta (Haworth, 1809)",Mythimna unipuncta,1,0,wood,2,generalist
9,"Mythimna unipuncta (Haworth, 1809)",Mythimna unipuncta,2,0,wood,2,generalist
9,Nadata gibbosa,Nadata gibbosa,3,2.657445847,wood,12,generalist
9,"Nadata gibbosa (Smith, 1797)",Nadata gibbosa,2,2.657445847,wood,12,generalist
9,"Nadata gibbosa (Smith, 1797)",Nadata gibbosa,4,2.657445847,wood,12,generalist
9,Nola clethrae,Nola clethrae,2,0,wood,1,specialist
9,Nola ovilla,Nola ovilla,2,1.990485288,wood,1,specialist
9,"Notocelia rosaecolana (Doubleday, 1850)",Notocelia rosaecolana,1,0.049466284,wood,3,generalist
9,Olethreutes nigranum,Olethreutes nigranum,1,0.614298347,wood,3,generalist
9,Orgyia leucostigma,Orgyia leucostigma,2,4.941751109,wood,50,generalist
9,"Orgyia leucostigma (Smith, 1797)",Orgyia leucostigma,1,4.941751109,wood,50,generalist
9,Orthonama obstipata,Orthonama obstipata,1,0.000436392,wood,1,specialist
9,Paectes oculatrix,Paectes oculatrix,1,0.000680258,wood,2,generalist
9,Palthis angulalis,Palthis angulalis,2,0.299043839,wood,18,generalist
9,Palthis asopialis,Palthis asopialis,3,1.990485288,wood,2,generalist
9,Paonias excaecata,Paonias excaecata,1,2.319922526,wood,19,generalist
9,Parallelia bistriaris,Parallelia bistriaris,1,2.246454698,wood,4,generalist
9,Parallelia bistriaris,Parallelia bistriaris,2,2.246454698,wood,4,generalist
9,Paralobesia liriodendrana,Paralobesia liriodendrana,4,2.05849822,wood,2,generalist
9,Pero ancetaria,Pero ancetaria,2,0.299480231,wood,5,generalist
9,Pococera asperatella,Pococera asperatella,1,2.610816109,wood,8,generalist
9,"Prochoerodes lineola (Goeze, 1781)",Prochoerodes lineola,1,2.293328302,wood,18,generalist
9,"Prochoerodes lineola (Goeze, 1781) ",Prochoerodes lineola,1,2.293328302,wood,18,generalist
9,Pseudeustrotia carneola,Pseudeustrotia carneola,1,1.990485288,wood,1,specialist
9,Pseudeustrotia carneola,Pseudeustrotia carneola,3,1.990485288,wood,1,specialist
9,"Psilocorsis cryptolechiella (Chambers, 1872)",Psilocorsis cryptolechiella,1,2.610379717,wood,7,generalist
9,Psilocorsis reflexella,Psilocorsis reflexella,1,2.610379717,wood,8,generalist
9,"Psilocorsis reflexella Clemens, 1860",Psilocorsis reflexella,2,2.610379717,wood,8,generalist
9,"Renia adspergillus (Bosc, [1800])",Renia adspergillus,2,0,wood,2,generalist
9,"Schizura badia (Packard, 1864)",Schizura badia,1,0.003362783,wood,1,specialist
9,"Sciota uvinella (Ragonot, 1887)",Sciota uvinella,1,0.000320876,wood,1,specialist
9,"Scolecocampa liburna (Geyer, 1837) ",Scolecocampa liburna,1,4.450386874,wood,7,generalist
9,"Scopula limboundata (Haworth, 1809)",Scopula limboundata,1,0.043510821,wood,9,generalist
9,Speranza pustularia,Speranza pustularia,1,2.289529127,wood,4,generalist
9,"Spilosoma virginica (Fabricius, 1798)",Spilosoma virginica,1,0.659105508,wood,18,generalist
9,Spodoptera frugiperda,Spodoptera frugiperda,1,0.405395067,wood,7,generalist
9,Tetanolita floridana,Tetanolita floridana,1,1.990485288,wood,2,generalist
9,"Tetanolita floridana Smith, 1895",Tetanolita floridana,2,1.990485288,wood,2,generalist
9,Urodus parvula,Urodus parvula,1,1.990485288,wood,1,specialist
9,"Xanthotype sospeta (Drury, 1773)",Xanthotype sospeta,1,0.665163652,wood,10,generalist
9,"Xestia dolosa Franclemont, 1980",Xestia dolosa,2,0.259332193,wood,8,generalist
9,Zale horrida,Zale horrida,5,0.003362783,wood,1,specialist
9,Zanclognatha cruralis,Zanclognatha cruralis,3,1.99608137,wood,5,generalist
9,"Hypena baltimoralis Guenée, 1854",Hypena baltimoralis,1,2.604783635,wood,3,generalist
9,"Melanolophia canadaria (Guenée, [1858])",Melanolophia canadaria,2,2.853911964,wood,26,generalist
10,"Spodoptera ornithogalli (Guenée, 1852)",Spodoptera ornithogalli,1,0.058322469,wood,5,generalist
10,"Panopoda rufimargo (Hübner, 1818)",Panopoda rufimargo,1,0.902098683,wood,5,generalist
10,"Parallelia bistriaris Hübner, 1818",Parallelia bistriaris,2,1.04506831,wood,4,generalist
10,"Lithacodes fasciola (Herrich-Schäffer, 1854)",Lithacodes fasciola,1,1.341147252,wood,15,generalist
10,"Hypena baltimoralis Guenée, 1854",Hypena baltimoralis,1,1.117034438,wood,3,generalist
10,"Iridopsis larvaria (Guenée, [1858])",Iridopsis larvaria,1,0.480412856,wood,12,generalist
10,"Hyperstrotia nana (Hübner, 1818)",Hyperstrotia nana,3,0.785530756,wood,4,generalist
10,"Zale horrida Hübner, 1819",Zale horrida,2,0.021598309,wood,1,specialist
10,"Protoboarmia porcelaria (Guenée, [1858])",Protoboarmia porcelaria,1,1.117034438,wood,11,generalist
10,"Iridopsis defectaria (Guenée, [1858])",Iridopsis defectaria,2,1.598397087,wood,12,generalist
10,"Athetis tarda (Guenée, 1852)",Athetis tarda,1,0.713564628,wood,2,generalist
10,"Athetis tarda (Guenée, 1852)",Athetis tarda,2,0.713564628,wood,2,generalist
10,"Campaea perlata (Guenée, [1858])",Campaea perlata,2,1.181581906,wood,13,generalist
10,"Anania tertialis (Guenée, 1854)",Anania tertialis,1,0.093564437,wood,5,generalist
10,Acleris schalleriana,Acleris schalleriana,1,0.021598309,wood,3,generalist
10,"Agnippe prunifoliella (Chambers, 1873)",Agnippe prunifoliella,1,0.055344737,wood,1,specialist
10,"Agonopterix eupatoriiella (Chambers, 1878)",Agonopterix eupatoriiella,1,0.071966128,wood,1,specialist
10,"Antaeotricha schlaegeri (Zeller, 1854)",Antaeotricha schlaegeri,2,0.713564628,wood,2,generalist
10,"Antaeotricha schlaegeri (Zeller, 1854)",Antaeotricha schlaegeri,3,0.713564628,wood,2,generalist
10,"Antispila nysaefoliella Clemens, 1860",Antispila nysaefoliella,50,0.0687702,wood,1,specialist
10,"Melanolophia canadaria (Guenée, [1858])",Melanolophia canadaria,2,3.60071321,wood,26,generalist
10,"Chionodes obscurusella (Chambers, 1872)",Chionodes obscurusella,1,0.331503682,wood,1,specialist
10,Choristoneura fractivittana,Choristoneura fractivittana,1,1.1062915,wood,6,generalist
10,"Clemensia albata Packard, 1864",Clemensia albata,3,0,wood,2,generalist
10,"Colocasia propinquilinea (Grote, 1873)",Colocasia propinquilinea,1,1.145066187,wood,10,generalist
10,"Datana integerrima Grote & Robinson, 1866",Datana integerrima,1,0.850103894,wood,11,generalist
10,"Dichomeris inversella (Zeller, 1873)",Dichomeris inversella,1,0.071966128,wood,1,specialist
10,Epimecis hortaria,Epimecis hortaria,1,1.976045857,wood,5,generalist
10,"Epimecis hortaria (Fabricius, 1794)",Epimecis hortaria,2,1.976045857,wood,9,generalist
10,"Eudryas grata (Fabricius, 1793)",Eudryas grata,2,0.00010268,wood,3,generalist
10,"Eupithecia miserulata Grote, 1863",Eupithecia miserulata,2,1.131586303,wood,22,generalist
10,"Halysidota tessellaris (Smith, 1797)",Halysidota tessellaris,2,3.732981486,wood,29,generalist
10,"Herpetogramma pertextalis (Lederer, 1863)",Herpetogramma pertextalis,4,0.343222083,wood,6,generalist
10,"Heterocampa obliqua Packard, 1864.",Heterocampa obliqua,1,0.713564628,wood,1,specialist
10,"Hypagyrtis unipunctata (Haworth, 1809)",Hypagyrtis unipunctata,2,1.712965828,wood,23,generalist
10,"Hypagyrtis unipunctata (Haworth, 1809)",Hypagyrtis unipunctata,29,1.712965828,wood,23,generalist
10,"Hypena scabra (Fabricius, 1798)",Hypena scabra,1,0.411796676,wood,10,generalist
10,"Hyperstrotia secta (Grote, 1879)",Hyperstrotia secta,1,0.713564628,wood,1,specialist
10,"Hyphantria cunea (Drury, 1773)",Hyphantria cunea,2,3.808079366,wood,48,generalist
10,"Ilexia intractata (Walker, [1863])",Ilexia intractata,1,0,wood,1,specialist
10,"Lacinipolia renigera (Stephens, 1829)",Lacinipolia renigera,1,0,wood,4,generalist
10,"Laetilia coccidivora (Comstock, 1879)",Laetilia coccidivora,1,1.04506831,wood,4,generalist
10,Lambdina pellucidaria,Lambdina pellucidaria,2,1.117034438,wood,4,generalist
10,"Lambdina pellucidaria (Grote & Robinson, 1867) ",Lambdina pellucidaria,1,1.117034438,wood,4,generalist
10,"Lascoria ambigualis (Walker, 1866)",Lascoria ambigualis,1,0.713564628,wood,3,generalist
10,"Metarranthis angularia Barnes & McDunnough, 1917",Metarranthis angularia,1,0.055344737,wood,1,specialist
10,"Mythimna unipuncta (Haworth, 1809)",Mythimna unipuncta,2,0,wood,2,generalist
10,"Nadata gibbosa (Smith, 1797)",Nadata gibbosa,2,1.236580097,wood,12,generalist
10,"Nola ovilla Grote, 1875",Nola ovilla,3,0.713564628,wood,1,specialist
10,Olethreutes nigranum,Olethreutes nigranum,2,0.409694809,wood,3,generalist
10,Parallelia bistriaris,Parallelia bistriaris,2,1.04506831,wood,4,generalist
10,Paralobesia liriodendrana,Paralobesia liriodendrana,2,1.968742713,wood,2,generalist
10,"Paralobesia liriodendrana (Kearfott, 1904)",Paralobesia liriodendrana,1,1.968742713,wood,2,generalist
10,Pero ancetaria,Pero ancetaria,1,0.386848419,wood,5,generalist
10,"Pseudotelphusa quercinigracella (Chambers, 1872)",Pseudotelphusa quercinigracella,1,0.713564628,wood,1,specialist
10,"Psilocorsis quercicella Clemens, 1860",Psilocorsis quercicella,1,0.774787818,wood,3,generalist
10,Psilocorsis reflexella,Psilocorsis reflexella,1,1.184482627,wood,8,generalist
10,"Psilocorsis reflexella Clemens, 1860",Psilocorsis reflexella,2,1.184482627,wood,8,generalist
10,"Psilocorsis reflexella Clemens, 1860",Psilocorsis reflexella,13,1.184482627,wood,8,generalist
10,"Renia adspergillus (Bosc, [1800])",Renia adspergillus,1,0,wood,2,generalist
10,"Sciota uvinella (Ragonot, 1887)",Sciota uvinella,1,0.470160732,wood,1,specialist
10,"Sciota uvinella (Ragonot, 1887)",Sciota uvinella,2,0.470160732,wood,1,specialist
10,"Sciota uvinella (Ragonot, 1887)",Sciota uvinella,5,0.470160732,wood,1,specialist
10,"Spilosoma virginica (Fabricius, 1798",Spilosoma virginica,1,0.462267175,wood,18,generalist
10,"Spilosoma virginica (Fabricius, 1798)",Spilosoma virginica,2,0.462267175,wood,18,generalist
10,"Tetanolita floridana Smith, 1895",Tetanolita floridana,1,0.713564628,wood,2,generalist
10,"Xestia dolosa Franclemont, 1980",Xestia dolosa,2,0,wood,8,generalist
10,"Xestia dolosa Franclemont, 1980",Xestia dolosa,4,0.353101991,wood,8,generalist
10,"Yponomeuta multipunctella (Clemens, 1860)",Yponomeuta multipunctella,7,0,wood,1,specialist
10,"Palthis angulalis (Hübner, 1796)",Palthis angulalis,1,0.393073418,wood,18,generalist
10,"Orthodes majuscula Herrich-Schäffer, 1868",Orthodes majuscula,1,0,wood,2,generalist
10,"Anavitrinella pampinaria (Guenée, [1858])",Anavitrinella pampinaria,1,1.232752171,wood,20,generalist
10,"Lomographa vestaliata (Guenée, [1858])",Lomographa vestaliata,1,1.226527172,wood,10,generalist
10,"Euchlaena amoenaria (Guenée, [1858])",Euchlaena amoenaria,1,0.055344737,wood,2,generalist
10,"Zanclognatha cruralis (Guenée, 1854)",Zanclognatha cruralis,3,0.774787818,wood,5,generalist
10,"Nemoria bistriaria Hübner, 1818",Nemoria bistriaria,1,0.768909365,wood,5,generalist
11,"Hypomecis umbrosaria (Hübner, [1813]) ",Hypomecis umbrosaria,1,1.559779501,wood,2,generalist
11,"Amphipyra pyramidoides Guenée, 1852 ",Amphipyra pyramidoides,1,2.975036336,wood,26,generalist
11,"Anania tertialis (Guenée, 1854)",Anania tertialis,3,0.130198752,wood,5,generalist
11,"Bleptina caradrinalis Guenée, 1854 ",Bleptina caradrinalis,1,1.794032007,wood,4,generalist
11,"Panopoda rufimargo (Hübner, 1818)",Panopoda rufimargo,1,2.241269339,wood,5,generalist
